-0.1678	74.5085	0.4307
-0.1331	124.4269	0.5609
-0.0988	191.9253	0.7021
-0.065	260.5117	0.8246
-0.0316	304.8362	0.8993
0	297.298	0.7234
0.05	229.671	0.6378
0.1	121.158	0.4651
0.15	50.7973	0.3022
0.2	16.636	0.1743
0.25	7.0855	0.115
0.3	5.6917	0.1039
0.35	6.4612	0.1109
0.4	7.8982	0.1227
0.45	8.7361	0.1293
0.5	8.2686	0.1264
0.55	6.3912	0.112
0.6	4.7505	0.0976
0.65	3.4261	0.0841
0.7	2.6642	0.0752
0.75	2.4734	0.0732
0.8	2.1361	0.0688
0.85	2.0597	0.0682
0.9	1.7414	0.0638
0.95	1.7622	0.0645
1	1.6996	0.0639
1.05	1.6153	0.063
1.1	1.3895	0.0597
1.15	1.2435	0.0576
1.2	1.2096	0.0574
1.25	1.0001	0.054
1.3	0.7769	0.0499
1.35	0.7986	0.0509
1.4	0.5814	0.0466
1.45	0.4933	0.0452
1.5	0.6038	0.0484
1.55	0.4889	0.0464
1.6	0.4999	0.0473
1.65	0.5041	0.0482
1.7	0.3803	0.046
1.75	0.4718	0.049
1.8	0.5011	0.0506
1.85	0.7543	0.0571
1.9	0.8125	0.0592
1.95	1.0533	0.0649
2	1.2647	0.0698
2.05	1.0176	0.0664
2.1	1.2718	0.0721
2.15	1.1206	0.0706
2.2	0.9789	0.0693
2.25	0.8861	0.0689
2.3	0.7662	0.0682
2.35	0.672	0.0679
2.4	0.5933	0.0681
2.45	0.5965	0.0701
2.5	0.563	0.0715
2.55	0.3867	0.0702
2.6	0.364	0.0723
2.65	0.4593	0.0769
2.7	0.4649	0.0799
2.75	0.3801	0.0814
2.8	0.2656	0.0829
2.85	0.448	0.0902
2.9	0.5987	0.097
2.95	0.881	0.1063
3	1.0551	0.114
3.05	1.1444	0.121
3.1	1.4143	0.1311
3.15	1.7526	0.1427
3.2	2.6734	0.162
3.25	3.288	0.178
3.3	5.1828	0.2077
3.35	6.3311	0.2302
3.4	9.2289	0.2688
3.45	13.7968	0.3196
3.5	297.298	0.7234
