0	-1829.49	15.8503
0.25	-1003.575	13.4012
0.5	46.4175	5.7218
0.75	160.2468	2.1196
1	112.7206	2.0721
1.25	73.1879	2.0114
1.5	56.7871	1.733
1.75	42.6327	1.4173
2	38.1238	1.3156
2.25	31.0152	1.2161
2.5	24.9124	1.1167
2.75	17.4691	1.0304
3	15.9802	0.9398
3.25	15.5568	0.8644
3.5	14.3744	0.7987
3.75	12.7922	0.7753
4	14.3062	0.7563
4.25	12.7305	0.7516
4.5	11.7234	0.7544
4.75	12.8903	0.7798
5	13.7564	0.8064
5.25	14.8751	0.8035
5.5	13.2275	0.7968
5.75	16.1329	0.8083
6	17.9126	0.7975
6.25	22.3356	0.8326
6.5	22.7753	0.8582
6.75	24.8399	0.8747
7	28.2923	0.9064
7.25	30.0285	0.9837
7.5	25.0813	0.9777
7.75	24.5037	0.9586
8	21.4804	0.9499
8.25	20.1451	0.9477
8.5	16.3801	0.9243
8.75	15.1008	0.9273
9	13.4258	0.9046
9.25	12.0345	0.8893
9.5	9.3967	0.8988
9.75	8.9986	0.9057
10	10.8658	0.9182
10.25	6.2248	0.9115
10.5	6.002	0.8888
10.75	5.0224	0.8653
11	5.9463	0.82
11.25	3.9266	0.7932
11.5	4.4391	0.7818
11.75	5.6871	0.8226
12	5.8245	0.8937
12.25	6.1533	1.0088
12.5	7.7545	1.1066
12.75	4.4673	1.1461
13	4.8837	1.1687
13.25	4.6906	1.2076
13.5	3.2339	1.2616
13.75	3.0059	1.2932
14	2.4905	1.3142
14.25	2.1085	1.3152
14.5	-1.1929	1.3046
14.75	1.3855	1.2884
15	2.4214	1.3009
15.25	1.9138	1.2922
15.5	2.5799	1.3044
15.75	2.3874	1.3333
16	0.4563	1.361
16.25	-0.3402	1.4067
16.5	-0.0244	1.4544
16.75	-0.0629	1.4817
17	1.9383	1.4894
17.25	2.7142	1.5316
17.5	1.3577	1.5331
17.75	-0.1415	1.59
18	-0.3086	1.6136
18.25	1.5729	1.6764
18.5	-1.6228	1.7085
18.75	-0.7517	1.7036
19	-4.5202	1.6975
19.25	0.0115	1.6655
19.5	0.9026	1.6742
19.75	3.2901	1.6788
20	3.0004	1.7011
20.25	-0.3873	1.7147
20.5	0.0163	1.7061
20.75	-0.00181	1.6803
21	0.9455	1.6191
21.25	1.0242	1.6314
21.5	-0.148	1.6603
21.75	1.4365	1.6632
22	-2.0038	1.6916
22.25	-0.7862	1.6651
22.5	0.8216	1.6799
22.75	-0.0962	1.6759
23	2.6488	1.6996
23.25	2.8071	1.7103
23.5	-2.1265	1.753
23.75	-1.7039	1.7483
24	0.3407	1.7567
24.25	1.0712	1.8356
24.5	-0.0837	1.7943
24.75	1.0147	1.787
25	0.8353	1.7708
25.25	1.3918	1.7647
25.5	-0.6937	1.7835
25.75	1.8274	1.7706
26	0.1762	1.7919
26.25	2.7893	1.7612
26.5	-2.3483	1.7586
26.75	0.4908	1.7094
27	1.0859	1.7281
27.25	-0.7384	1.684
27.5	-0.344	1.6308
27.75	4.4954	1.6191
28	-0.5493	1.5481
28.25	2.119	1.4951
28.5	0.8237	1.462
28.75	2.5953	1.4474
29	1.6498	1.4468
29.25	2.7819	1.4834
29.5	2.3272	1.457
29.75	-2.0263	1.4634
30	0.9627	1.5279
30.25	4.5431	1.5176
30.5	1.5782	1.5159
30.75	2.1188	1.5878
31	3.8763	1.5319
31.25	2.8127	1.4728
31.5	1.5711	1.3927
31.75	3.0887	1.3692
32	3.6064	1.3192
32.25	2.912	1.3131
32.5	1.1649	1.2659
32.75	3.4349	1.2762
33	0.9683	1.303
33.25	2.4773	1.3339
33.5	0.5856	1.3568
33.75	0.6418	1.3509
34	0.5819	1.349
34.25	1.4504	1.3126
34.5	2.9918	1.3526
34.75	2.7418	1.296
35	3.4734	1.3448
35.25	3.2832	1.3711
35.5	1.4021	1.3581
35.75	3.8349	1.3937
36	3.3796	1.4018
36.25	2.0315	1.3815
36.5	1.2992	1.3818
36.75	3.5892	1.3824
37	1.7096	1.3466
37.25	3.1275	1.4249
37.5	1.3965	1.4597
37.75	2.8544	1.4241
38	3.4931	1.4205
38.25	1.3405	1.4073
38.5	3.3282	1.4424
38.75	1.812	1.4375
39	1.2418	1.4072
39.25	0.8239	1.3996
39.5	3.6896	1.4501
39.75	2.8076	1.4279
40	5.3855	1.5053
40.25	1.4245	1.4645
40.5	1.7125	1.4178
40.75	1.5933	1.4867
41	1.3395	1.4196
41.25	2.9217	1.501
41.5	2.1831	1.4316
41.75	0.3762	1.4359
42	2.364	1.4839
42.25	0.6616	1.4819
42.5	1.5148	1.4781
42.75	2.2751	1.525
43	4.1129	1.5909
43.25	0.9501	1.4849
43.5	2.5875	1.5319
43.75	2.6696	1.5303
44	3.8014	1.5473
44.25	1.1427	1.5325
44.5	2.5187	1.5148
44.75	4.504	1.662
45	4.0096	1.6788
45.25	5.3826	1.5915
45.5	2.1214	1.6082
45.75	2.4914	1.6622
46	1.4254	1.6667
46.25	0.9389	1.6684
46.5	2.5241	1.654
46.75	0.0171	1.6623
47	-0.7341	1.7013
47.25	1.5486	1.7624
47.5	1.8716	1.7102
47.75	3.2411	1.7052
48	3.1874	1.6923
48.25	3.4319	1.6934
48.5	3.1277	1.7654
48.75	2.0027	1.7284
49	2.9269	1.7584
49.25	4.5625	1.8233
49.5	5.2634	1.8271
49.75	1.7657	1.7773
