-0.97360	   0.00000	  38.08537	 156.62476	 310.32403	 667.84506	 684.13126
-0.97320	   0.00000	  38.09078	 156.52356	 310.40115	 667.54717	 683.86159
-0.97280	   0.00000	  38.09615	 156.42233	 310.47828	 667.24933	 683.59195
-0.97240	   0.00000	  38.10149	 156.32106	 310.55543	 666.95154	 683.32237
-0.97200	   0.00000	  38.10678	 156.21976	 310.63259	 666.65381	 683.05283
-0.97160	   0.00000	  38.11204	 156.11843	 310.70976	 666.35612	 682.78333
-0.97120	   0.00000	  38.11725	 156.01706	 310.78694	 666.05849	 682.51388
-0.97080	   0.00000	  38.12243	 155.91566	 310.86414	 665.76091	 682.24448
-0.97040	   0.00000	  38.12756	 155.81422	 310.94134	 665.46338	 681.97512
-0.97000	   0.00000	  38.13266	 155.71275	 311.01856	 665.16590	 681.70581
-0.96960	   0.00000	  38.13771	 155.61124	 311.09579	 664.86848	 681.43654
-0.96920	   0.00000	  38.14273	 155.50971	 311.17303	 664.57110	 681.16732
-0.96880	   0.00000	  38.14770	 155.40813	 311.25028	 664.27378	 680.89815
-0.96840	   0.00000	  38.15263	 155.30652	 311.32755	 663.97651	 680.62902
-0.96800	   0.00000	  38.15753	 155.20488	 311.40482	 663.67930	 680.35994
-0.96760	   0.00000	  38.16238	 155.10320	 311.48211	 663.38213	 680.09091
-0.96720	   0.00000	  38.16719	 155.00149	 311.55941	 663.08502	 679.82192
-0.96680	   0.00000	  38.17197	 154.89974	 311.63672	 662.78796	 679.55298
-0.96640	   0.00000	  38.17670	 154.79796	 311.71405	 662.49095	 679.28408
-0.96600	   0.00000	  38.18139	 154.69615	 311.79138	 662.19399	 679.01523
-0.96560	   0.00000	  38.18604	 154.59430	 311.86873	 661.89709	 678.74643
-0.96520	   0.00000	  38.19065	 154.49241	 311.94609	 661.60024	 678.47767
-0.96480	   0.00000	  38.19522	 154.39049	 312.02346	 661.30344	 678.20897
-0.96440	   0.00000	  38.19974	 154.28854	 312.10084	 661.00669	 677.94030
-0.96400	   0.00000	  38.20423	 154.18655	 312.17823	 660.71000	 677.67168
-0.96360	   0.00000	  38.20867	 154.08452	 312.25564	 660.41336	 677.40311
-0.96320	   0.00000	  38.21308	 153.98246	 312.33305	 660.11677	 677.13459
-0.96280	   0.00000	  38.21744	 153.88037	 312.41048	 659.82024	 676.86611
-0.96240	   0.00000	  38.22176	 153.77824	 312.48792	 659.52376	 676.59768
-0.96200	   0.00000	  38.22604	 153.67607	 312.56537	 659.22733	 676.32930
-0.96160	   0.00000	  38.23028	 153.57387	 312.64283	 658.93095	 676.06096
-0.96120	   0.00000	  38.23448	 153.47164	 312.72031	 658.63463	 675.79267
-0.96080	   0.00000	  38.23863	 153.36937	 312.79779	 658.33836	 675.52443
-0.96040	   0.00000	  38.24274	 153.26706	 312.87529	 658.04215	 675.25623
-0.96000	   0.00000	  38.24681	 153.16472	 312.95280	 657.74599	 674.98808
-0.95960	   0.00000	  38.25084	 153.06234	 313.03032	 657.44988	 674.71998
-0.95920	   0.00000	  38.25483	 152.95993	 313.10785	 657.15382	 674.45192
-0.95880	   0.00000	  38.25878	 152.85748	 313.18540	 656.85782	 674.18391
-0.95840	   0.00000	  38.26268	 152.75500	 313.26295	 656.56188	 673.91595
-0.95800	   0.00000	  38.26654	 152.65248	 313.34052	 656.26598	 673.64804
-0.95760	   0.00000	  38.27036	 152.54993	 313.41810	 655.97014	 673.38017
-0.95720	   0.00000	  38.27413	 152.44734	 313.49569	 655.67436	 673.11235
-0.95680	   0.00000	  38.27787	 152.34471	 313.57329	 655.37862	 672.84458
-0.95640	   0.00000	  38.28156	 152.24205	 313.65090	 655.08294	 672.57685
-0.95600	   0.00000	  38.28521	 152.13936	 313.72853	 654.78732	 672.30917
-0.95560	   0.00000	  38.28881	 152.03662	 313.80616	 654.49175	 672.04154
-0.95520	   0.00000	  38.29238	 151.93386	 313.88381	 654.19623	 671.77396
