-4.470490000000000e+2	1.296000000000000e-1	5.600000000000000e-3
-4.307840000000000e+2	1.286000000000000e-1	5.600000000000000e-3
-4.153850000000000e+2	1.299000000000000e-1	5.700000000000000e-3
-4.007910000000000e+2	1.453000000000000e-1	6.100000000000000e-3
-3.869460000000000e+2	1.431000000000000e-1	6.100000000000000e-3
-3.738020000000000e+2	1.477000000000000e-1	6.200000000000000e-3
-3.613100000000000e+2	1.441000000000000e-1	6.200000000000000e-3
-3.494290100000000e+2	1.372000000000000e-1	6.100000000000000e-3
-3.381200000000000e+2	1.530000000000000e-1	6.500000000000000e-3
-3.273460000000000e+2	1.465000000000000e-1	6.400000000000000e-3
-3.170740000000000e+2	1.517000000000000e-1	6.600000000000000e-3
-3.072730000000000e+2	1.541000000000000e-1	6.700000000000000e-3
-2.979150000000000e+2	1.499000000000000e-1	6.700000000000000e-3
-2.889740000000000e+2	1.537000000000000e-1	6.800000000000000e-3
-2.804260000000000e+2	1.597000000000000e-1	7.000000000000000e-3
-2.722460000000000e+2	1.574000000000000e-1	7.000000000000000e-3
-2.644160000000000e+2	1.681000000000000e-1	7.300000000000000e-3
-2.569150000000000e+2	1.724000000000000e-1	7.400000000000000e-3
-2.497250000000000e+2	1.678000000000000e-1	7.400000000000000e-3
-2.428280000000000e+2	1.544000000000000e-1	7.100000000000001e-3
-2.362100000000000e+2	1.705000000000000e-1	7.500000000000000e-3
-2.298560000000000e+2	1.687000100000000e-1	7.500000000000000e-3
-2.237500000000000e+2	1.812000000000000e-1	7.900000000000000e-3
-2.178820000000000e+2	1.791000000000000e-1	7.900000000000000e-3
-2.122380000000000e+2	1.730000100000000e-1	7.800000000000000e-3
-2.068080000000000e+2	1.997000000000000e-1	8.400000000000000e-3
-2.015800000000000e+2	1.700000000000000e-1	7.800000000000000e-3
-1.965450000000000e+2	1.841000000000000e-1	8.200000000000000e-3
-1.916940000000000e+2	1.930000000000000e-1	8.400000000000000e-3
-1.870170000000000e+2	1.949000000000000e-1	8.500000000000000e-3
-1.825060000000000e+2	1.969000000000000e-1	8.600000000000000e-3
-1.781540000000000e+2	1.920000000000000e-1	8.600000000000000e-3
-1.739530000000000e+2	1.997000000000000e-1	8.800000000000000e-3
-1.698960100000000e+2	2.001000000000000e-1	8.800000000000000e-3
-1.659770000000000e+2	1.968000000000000e-1	8.800000000000000e-3
-1.621890000000000e+2	2.095000000000000e-1	9.100000000000000e-3
-1.585270000000000e+2	2.058000000000000e-1	9.100000000000000e-3
-1.549860000000000e+2	1.950000000000000e-1	8.900000000000000e-3
-1.515590000000000e+2	2.058000000000000e-1	9.200000000000000e-3
-1.482430000000000e+2	2.051000000000000e-1	9.200000000000000e-3
-1.450320000000000e+2	2.065000000000000e-1	9.300000000000000e-3
