-5.000000000000000000e+00	5.627963465613011529e+00
-4.996500000000000163e+00	5.636166534301416675e+00
-4.993000000000000327e+00	5.644388002210338762e+00
-4.989499999999999602e+00	5.652627925971038358e+00
-4.985999999999999766e+00	5.660886362439768504e+00
-4.982499999999999929e+00	5.669163368698906247e+00
-4.979000000000000092e+00	5.677459002058061088e+00
-4.975500000000000256e+00	5.685773320055199420e+00
-4.972000000000000419e+00	5.694106380457774286e+00
-4.968499999999999694e+00	5.702458241263866690e+00
-4.964999999999999858e+00	5.710828960703326906e+00
-4.961500000000000021e+00	5.719218597238934443e+00
-4.958000000000000185e+00	5.727627209567550004e+00
-4.954500000000000348e+00	5.736054856621279008e+00
-4.950999999999999623e+00	5.744501597568657303e+00
-4.947499999999999787e+00	5.752967491815812906e+00
-4.943999999999999950e+00	5.761452599007664155e+00
-4.940500000000000114e+00	5.769956979029121413e+00
-4.937000000000000277e+00	5.778480692006264796e+00
-4.933500000000000441e+00	5.787023798307584066e+00
-4.929999999999999716e+00	5.795586358545169681e+00
-4.926499999999999879e+00	5.804168433575942920e+00
-4.923000000000000043e+00	5.812770084502894008e+00
-4.919500000000000206e+00	5.821391372676317566e+00
-4.916000000000000369e+00	5.830032359695051625e+00
-4.912499999999999645e+00	5.838693107407745941e+00
-4.908999999999999808e+00	5.847373677914104562e+00
-4.905499999999999972e+00	5.856074133566172790e+00
-4.902000000000000135e+00	5.864794536969600180e+00
-4.898500000000000298e+00	5.873534950984939051e+00
-4.894999999999999574e+00	5.882295438728926129e+00
-4.891499999999999737e+00	5.891076063575778399e+00
-4.887999999999999901e+00	5.899876889158524484e+00
-4.884500000000000064e+00	5.908697979370299613e+00
-4.881000000000000227e+00	5.917539398365675218e+00
-4.877500000000000391e+00	5.926401210562001864e+00
-4.873999999999999666e+00	5.935283480640740628e+00
-4.870499999999999829e+00	5.944186273548811350e+00
-4.866999999999999993e+00	5.953109654499959547e+00
-4.863500000000000156e+00	5.962053688976119759e+00
-4.860000000000000320e+00	5.971018442728783349e+00
-4.856499999999999595e+00	5.980003981780393829e+00
-4.852999999999999758e+00	5.989010372425727979e+00
-4.849499999999999922e+00	5.998037681233303609e+00
-4.846000000000000085e+00	6.007085975046788207e+00
-4.842500000000000249e+00	6.016155320986414701e+00
-4.839000000000000412e+00	6.025245786450412311e+00
-4.835499999999999687e+00	6.034357439116441846e+00
-4.831999999999999851e+00	6.043490346943032776e+00
-4.828500000000000014e+00	6.052644578171057610e+00
-4.825000000000000178e+00	6.061820201325168966e+00
-4.821500000000000341e+00	6.071017285215299708e+00
-4.817999999999999616e+00	6.080235898938123107e+00
-4.814499999999999780e+00	6.089476111878552089e+00
-4.810999999999999943e+00	6.098737993711245586e+00
-4.807500000000000107e+00	6.108021614402114885e+00
-4.804000000000000270e+00	6.117327044209837972e+00
-4.800499999999999545e+00	6.126654353687397858e+00
-4.796999999999999709e+00	6.136003613683612912e+00
-4.793499999999999872e+00	6.145374895344700050e+00
-4.790000000000000036e+00	6.154768270115816620e+00
-4.786500000000000199e+00	6.164183809742640463e+00
-4.783000000000000362e+00	6.173621586272951767e+00
-4.779499999999999638e+00	6.183081672058206912e+00
-4.775999999999999801e+00	6.192564139755154962e+00
-4.772499999999999964e+00	6.202069062327433713e+00
-4.769000000000000128e+00	6.211596513047198620e+00
-4.765500000000000291e+00	6.221146565496751712e+00
-4.761999999999999567e+00	6.230719293570180284e+00
-4.758499999999999730e+00	6.240314771475004463e+00
-4.754999999999999893e+00	6.249933073733840772e+00
-4.751500000000000057e+00	6.259574275186090553e+00
-4.748000000000000220e+00	6.269238450989599976e+00
-4.744500000000000384e+00	6.278925676622363561e+00
-4.740999999999999659e+00	6.288636027884240143e+00
-4.737499999999999822e+00	6.298369580898649289e+00
-4.733999999999999986e+00	6.308126412114314796e+00
-4.730500000000000149e+00	6.317906598307002852e+00
-4.727000000000000313e+00	6.327710216581261093e+00
-4.723499999999999588e+00	6.337537344372198511e+00
-4.719999999999999751e+00	6.347388059447228059e+00
-4.716499999999999915e+00	6.357262439907887419e+00
-4.713000000000000078e+00	6.367160564191611805e+00
-4.709500000000000242e+00	6.377082511073560056e+00
-4.706000000000000405e+00	6.387028359668406097e+00
-4.702499999999999680e+00	6.396998189432206772e+00
-4.698999999999999844e+00	6.406992080164212844e+00
-4.695500000000000007e+00	6.417010112008753708e+00
-4.692000000000000171e+00	6.427052365457087468e+00
-4.688500000000000334e+00	6.437118921349281209e+00
-4.684999999999999609e+00	6.447209860876132126e+00
-4.681499999999999773e+00	6.457325265581025597e+00
-4.677999999999999936e+00	6.467465217361890062e+00
-4.674500000000000099e+00	6.477629798473130585e+00
-4.671000000000000263e+00	6.487819091527546433e+00
-4.667500000000000426e+00	6.498033179498302836e+00
-4.663999999999999702e+00	6.508272145720915169e+00
-4.660499999999999865e+00	6.518536073895201177e+00
-4.657000000000000028e+00	6.528825048087303351e+00
-4.653500000000000192e+00	6.539139152731691773e+00
-4.650000000000000355e+00	6.549478472633185611e+00
-4.646499999999999631e+00	6.559843092968987044e+00
-4.642999999999999794e+00	6.570233099290732071e+00
-4.639499999999999957e+00	6.580648577526563514e+00
-4.636000000000000121e+00	6.591089613983211137e+00
-4.632500000000000284e+00	6.601556295348067316e+00
-4.628999999999999559e+00	6.612048708691307120e+00
-4.625499999999999723e+00	6.622566941468006618e+00
-4.621999999999999886e+00	6.633111081520273622e+00
-4.618500000000000050e+00	6.643681217079408619e+00
-4.615000000000000213e+00	6.654277436768054166e+00
-4.611500000000000377e+00	6.664899829602386028e+00
-4.607999999999999652e+00	6.675548484994306975e+00
