-4.470490000000000e+2	1.210000000000000e-1	4.900000000000000e-3
-4.307840000000000e+2	1.245000000000000e-1	5.000000000000000e-3
-4.153850000000000e+2	1.174000000000000e-1	4.900000000000000e-3
-4.007910000000000e+2	1.173000000000000e-1	4.900000000000000e-3
-3.869460000000000e+2	1.386000000000000e-1	5.400000000000000e-3
-3.738020000000000e+2	1.244000000000000e-1	5.200000000000000e-3
-3.613100000000000e+2	1.384000000000000e-1	5.500000000000000e-3
-3.494290100000000e+2	1.337000000000000e-1	5.400000000000000e-3
-3.381200000000000e+2	1.352000000000000e-1	5.500000000000000e-3
-3.273460000000000e+2	1.335000000000000e-1	5.500000000000000e-3
-3.170740000000000e+2	1.324000000000000e-1	5.500000000000000e-3
-3.072730000000000e+2	1.387000000000000e-1	5.700000000000000e-3
-2.979150000000000e+2	1.451000000000000e-1	5.900000000000000e-3
-2.889740000000000e+2	1.529000000000000e-1	6.100000000000000e-3
-2.804260000000000e+2	1.402000000000000e-1	5.900000000000000e-3
-2.722460000000000e+2	1.470000000000000e-1	6.100000000000000e-3
-2.644160000000000e+2	1.441000000000000e-1	6.000000000000000e-3
-2.569150000000000e+2	1.592000000000000e-1	6.400000000000000e-3
-2.497250000000000e+2	1.482000000000000e-1	6.200000000000000e-3
-2.428280000000000e+2	1.627000000000000e-1	6.600000000000000e-3
-2.362100000000000e+2	1.681000000000000e-1	6.700000000000000e-3
-2.298560000000000e+2	1.666000000000000e-1	6.700000000000000e-3
-2.237500000000000e+2	1.617000000000000e-1	6.700000000000000e-3
-2.178820000000000e+2	1.543000000000000e-1	6.600000000000000e-3
-2.122380000000000e+2	1.710000000000000e-1	7.000000000000000e-3
-2.068080000000000e+2	1.709000000000000e-1	7.000000000000000e-3
-2.015800000000000e+2	1.676000000000000e-1	7.000000000000000e-3
-1.965450000000000e+2	1.606000000000000e-1	6.900000000000000e-3
-1.916940000000000e+2	1.623000000000000e-1	6.900000000000000e-3
-1.870170000000000e+2	1.775000000000000e-1	7.300000000000000e-3
-1.825060000000000e+2	1.693000000000000e-1	7.200000000000000e-3
-1.781540000000000e+2	1.707000000000000e-1	7.300000000000000e-3
-1.739530000000000e+2	1.845000000000000e-1	7.600000000000000e-3
-1.698960100000000e+2	1.750000100000000e-1	7.400000000000000e-3
-1.659770000000000e+2	1.824000000000000e-1	7.600000000000000e-3
-1.621890000000000e+2	1.648000000000000e-1	7.300000000000000e-3
-1.585270000000000e+2	1.762000000000000e-1	7.600000000000000e-3
-1.549860000000000e+2	1.916000000000000e-1	8.000000000000000e-3
-1.515590000000000e+2	2.031000000000000e-1	8.200000000000000e-3
-1.482430000000000e+2	1.996000000000000e-1	8.200000000000000e-3
-1.450320000000000e+2	1.792000000000000e-1	7.800000000000000e-3
-1.419220000000000e+2	1.932000000000000e-1	8.200000000000000e-3
